text,intent,label
want assistance seeing the status of order {{Order Number}},track_order,0
help me submitting some feedback for your products,review,0
"I made a mistake, help me to modify order {{Order Number}}",change_order,1
I need help to correct the delivery address,change_shipping_address,1
what do I need to do to get the invoice from the last month?,get_invoice,0
"I want to talk to customer assistance, I need help",contact_customer_service,0
can uhelp me swap some articles of purchase {{Order Number}},change_order,1
I don't know how I can open a gold account for my daughter,create_account,1
can you help me receive your corporate newsletter?,newsletter_subscription,0
i dont know what to do to modify my bloody user account,edit_account,1
I expect an rebate of {{Refund Amount}} dollars,track_refund,0
supports trying to edit the address,change_shipping_address,1
do you deliver to {{Delivery City}} ?,delivery_options,0
need assistance to list your avaialble payment options,check_payment_methods,0
what options for shipment are available?,delivery_options,0
help me to see your available payment modalities,check_payment_methods,0
i want help to check how long reimbursements take,check_refund_policy,0
what do i have to do to download the invoice #12588,get_invoice,0
want assistance to speak to a live agent,contact_human_agent,0
I watn help to check in what cases can I ask for a refund,check_refund_policy,0
I can't retrieve my user account key,recover_password,1
can ya help me to see the ETA of order {{Order Number}},track_order,0
I do not know how to call customer service,contact_customer_service,0
wanna check the status of order {{Order Number}} how to dl it,track_order,0
I need supports trying to update the shipping address,change_shipping_address,1
could ya help me cancel order {{Order Number}},cancel_order,1
I want help to inform of problems with payment,payment_issue,1
how do I change an article of purchase {{Order Number}}?,change_order,1
i have to list thye available payment modalities,check_payment_methods,0
where can I see the available payment modalities ?,check_payment_methods,0
I have issues correcting the address,change_shipping_address,1
I do not know how I can see the current status of the refund,track_refund,0
modifying info on pro account,edit_account,1
need help submitting bloody feedback for a service,review,0
switch to  platinum account,switch_account,1
there are troubles editing my address,change_shipping_address,1
"I would like to see the termination penalties, help me",check_cancellation_fee,0
I need to see how long it takes for my item to arrive,delivery_period,0
help me check in which cases can i ask ofr reimbursements,check_refund_policy,0
will you give me information about pro account terminations?,delete_account,1
how do I order an article?,place_order,1
"I am trying to find the shipping period, I need help",delivery_period,0
can you help me seeing your available payment options?,check_payment_methods,0
i need assistance sending my feedback for ur services,review,0
"I have to see the shipment methods, can you help me?",delivery_options,0
I want help speaking to customer service,contact_customer_service,0
i want help to cancel purchase {{Order Number}},cancel_order,1
I do not know how I can download the invoice #12588,get_invoice,0
need assistance to see how soon can I expect my order,delivery_period,0
could i know if there are any news on the refund,track_refund,0
"I paid {{Currency Symbol}}{{Refund Amount}} for an article, I want help getting a rebate",get_refund,1
assistance requesting a compensation of money,get_refund,1
can you help me restore the key of my user profile?,recover_password,1
could I check the withdrawal charge?,check_cancellation_fee,0
there are problems submitting a secondary shipping address,set_up_shipping_address,1
canceling gold account,delete_account,1
can you help me see the current status of my reimbursement?,track_refund,0
"I want to list the payment methods, can I get some help?",check_payment_methods,0
help me lodge a consumer complaint against your busness,complaint,0
help to see order {{Order Number}} current status,track_order,0
I want help to leave a goddamn comment about your company,review,0
want help to see the restitution status,track_refund,0
change details on {{Account Type}} account,edit_account,1
ya have a free of charge number to talk to customer service,contact_customer_service,0
I need assistance to talk to somebody,contact_human_agent,0
"I want to talk with a person, I need assistance",contact_human_agent,0
can you show me how soon can I expect the shipment?,delivery_period,0
help to lodge a consumer claim against your company,complaint,0
I try to buy some goddamn articles,place_order,1
I don't know how I can receive compensations,get_refund,1
i want help trying to change the address,change_shipping_address,1
refund {{Refund Amount}} dollars,get_refund,1
where do I check the cancellation penalties ?,check_cancellation_fee,0
need help to see at what time customer service availabl is,contact_customer_service,0
"I cannot register, how do I notify of signup errors?",registration_problems,0
is there a way to submit feedback for your company?,review,0
how can i inform of a payment problem,payment_issue,1
i need help to receive fucking compensations,get_refund,1
change data on {{Account Category}} account,edit_account,1
can you help me receive goddamn compensations of money?,get_refund,1
I need help demanding a compensation,get_refund,1
I need assistance to talk with damn customer service,contact_customer_service,0
where to see the bloody rebate current status?,track_refund,0
i try to speak with someone,contact_human_agent,0
i have to see how soon can i expect my package how to do ig,delivery_period,0
have a problem with a shpiping address modification,change_shipping_address,1
i cannot inform of a isgnup issue,registration_problems,0
want assistance to leave my feedback for a service,review,0
I need help to swap a product of order {{Order Number}},change_order,1
i have an issue setting up another shipping address,set_up_shipping_address,1
"I paid {{Refund Amount}} dollars for an article, I try to obtain a rebate",get_refund,1
could you help me to report an error with online payment?,payment_issue,1
where to see what payment methods are available?,check_payment_methods,0
I cannot speak to a goddamn live agent,contact_human_agent,0
i need help to unsubscribe from ur company newsletter,newsletter_subscription,0
"I want to earn a product, how can I do iut?",place_order,1
I have problems correcting my address,change_shipping_address,1
need assistance to modify the address,change_shipping_address,1
i cant set up the new shipping address,set_up_shipping_address,1
I want help listing your accepted payment methods,check_payment_methods,0
I need information about the removal of a premium account,delete_account,1
how do I make a reclamation against your organization?,complaint,0
i dont know what i have to do to download bill #85632,get_invoice,0
need help touse the freemium account,switch_account,1
I want assistance to notify of problems with an sign-up,registration_problems,0
change data on standard account,edit_account,1
modifying details on {{Account Category}} account,edit_account,1
I have got to inform of damn errors with online payment,payment_issue,1
I do not know how to see the early exit penalty,check_cancellation_fee,0
I have to check in what cases can I request a refund,check_refund_policy,0
"I want to check how long refunds take, I need assistance",check_refund_policy,0
where can i inform of a paymen error,payment_issue,1
where can I see what delivery methods I have?,delivery_options,0
I don't know what I have to do to get the invoice{{Invoice Number}},get_invoice,0
is it possible to notify of issues with a registration?,registration_problems,0
track order {{Order Number}},track_order,0
checking status of order {{Order Number}},track_order,0
i want assistance checking the termination penalty,check_cancellation_fee,0
find information about the cancellation of my {{Account Type}} account,delete_account,1
I am trying to unsubscribe from your newsletter,newsletter_subscription,0
where can I see the early termination fees?,check_cancellation_fee,0
how could I check how soon can I expect my order?,delivery_period,0
I have errors entering a new delivery address,set_up_shipping_address,1
what do I need to do to see when will my parcel arrive?,delivery_period,0
assistance using the standard profile,switch_account,1
i dont know what ineed to do to download invoice #12588,get_invoice,0
how to create a {{Account Category}} account,create_account,1
"I want to cancel my subscription to the newsletter, help me",newsletter_subscription,0
getting invoices from {{Person Name}},get_invoice,0
need assistance receiving the newsletter,newsletter_subscription,0
can I check order {{Order Number}} current status?,track_order,0
"I cannot understand you, I have got to speak with someone",contact_human_agent,0
I want assistance changing to the goddamn {{Account Category}} account,switch_account,1
I need assistance to dfownload my invoice #37777,get_invoice,0
I want to change my user info,edit_account,1
correct details onPro account,edit_account,1
"I would like to call customer assistance, how could I do it?",contact_customer_service,0
i cant retrieve my user pwd,recover_password,1
have a question about the lost pass,recover_password,1
how cani demand rebates of money,get_refund,1
"I have lost my account access key, I need help to reset it",recover_password,1
where do i check how soon can i expect my purchase,delivery_period,0
help checking the eta of order {{Order Number}},track_order,0
help me see how soon can I expect the package,delivery_period,0
"my address has changed, I need help modifying it",change_shipping_address,1
"I cannot create a user, notify of a sign-up error",registration_problems,0
"I don't want a chatbot, direct to me a bloody agent",contact_human_agent,0
i submitted an wrong address i need help to edit it,change_shipping_address,1
how to see when my product is going to arrive?,delivery_period,0
"I have to order some of your item, can I get some help?",place_order,1
I call to see the shipping methods,delivery_options,0
is it possible to set the delivery address up?,set_up_shipping_address,1
wanna report a trouble with online payments,payment_issue,1
is it possible to cancel my newsletter subscription?,newsletter_subscription,0
I need help seeing what hours customer service available is,contact_customer_service,0
I needassistance to close the gold account,delete_account,1
assistance seeing in what situations can i ask for refunds,check_refund_policy,0
help me checking ur accepted payment modalities,check_payment_methods,0
I try to see if there are any news on the reimbursement,track_refund,0
how can i get information about creating standard accounts,create_account,1
i dont know how i can call customer assistance,contact_customer_service,0
get invoice #37777,get_invoice,0
i want help to report an error with signup,registration_problems,0
need assistance to notify of an issue with sign-up,registration_problems,0
i lost bill #00108 can usend it to me,get_invoice,0
I do not know what to ddo to update the address,change_shipping_address,1
I want supports changing my address,change_shipping_address,1
tell me at what time customer service available is,contact_customer_service,0
i can no longer pay fororder {{Order Number}} cancel it,cancel_order,1
i do not know what i have to do to earn some items,place_order,1
find information about my access key retrieval,recover_password,1
I do not know what to do to see the termination charge,check_cancellation_fee,0
where do I acquire some of your article?,place_order,1
see order {{Order Number}} current status,track_order,0
how do I make a reclamation against your company?,complaint,0
i want help seeign when will my product arrive,delivery_period,0
need to sue the {{Account Category}} account,switch_account,1
see purchase {{Order Number}} current status,track_order,0
aswistance buying a few of ur product,place_order,1
how to correct my delivery address,change_shipping_address,1
I'm waiting for a refund of {{Currency Symbol}}{{Refund Amount}},track_refund,0
deleting {{Account Type}} account,delete_account,1
where could I submit the shipping address?,set_up_shipping_address,1
"I do not understand anything you say, talk with a live agent",contact_human_agent,0
help me speaking to an assistant,contact_human_agent,0
want assistance notifying of problems with a registration,registration_problems,0
I do not know how I can switch to tbe platinum account,switch_account,1
I don't know what to do to get the invoice #12588,get_invoice,0
I want assistance to contact somebody,contact_human_agent,0
where do i check the restitution status,track_refund,0
help to report an issue with online payment,payment_issue,1
refunding {{Refund Amount}} dollars,get_refund,1
"I cannot create a user profile, help reporting signup issues",registration_problems,0
how can i subscribe to the corporate newsletter,newsletter_subscription,0
I am waiting for a refund of {{Refund Amount}} dollars,track_refund,0
I expect a rebate of {{Currency Symbol}}{{Refund Amount}},track_refund,0
I do not know what to do to speak with customer service,contact_customer_service,0
reimbursing {{Currency Symbol}}{{Refund Amount}},get_refund,1
I don't know how to check the cancellation penalty,check_cancellation_fee,0
I submitted a wrong shipping address,change_shipping_address,1
can i check at what time customer service available is,contact_customer_service,0
assistance informing of errors with payment,payment_issue,1
I want to know more about creating a {{Account Category}} cacount,create_account,1
where can I check the withdrawal charge?,check_cancellation_fee,0
i don know what to do to see the payment modalities,check_payment_methods,0
check delivery options,delivery_options,0
rebate {{Refund Amount}} dollars,get_refund,1
I try to cancel the newsletter subscription,newsletter_subscription,0
i need assistance to track the restitution,track_refund,0
can uhelp me to list the allowed payment mehtods,check_payment_methods,0
"I have got to unsubscribe to the newsletter, how do I do it?",newsletter_subscription,0
want assitsance using the platinum account,switch_account,1
nee to check ur goddamn reimbursement policy help me,check_refund_policy,0
i dont know how i can ese how soon can i expect the order,delivery_period,0
where doi check how soon can i expect my article,delivery_period,0
wanna see what shipping methods are available how to do it,delivery_options,0
I want help earning a product,place_order,1
i have to see the ETA of purchase {{Order Number}} cn uhelp me,track_order,0
can ya help me to check the ETA of the order {{Order Number}},track_order,0
need assistance talking to someone,contact_human_agent,0
help to check in whatcases can I request my money back,check_refund_policy,0
I cannot see the status of my newsletter subscription,newsletter_subscription,0
I do not know how I can create a platinum account,create_account,1
i need help checking the termination fee,check_cancellation_fee,0
I do not know wha to do to check when will my product arrive,delivery_period,0
i expect a rebate of {{Currency Symbol}}{{Refund Amount}},track_refund,0
I need help to check if there are any news on the rebate,track_refund,0
changing detais on {{Account Category}} account,edit_account,1
"I want to check your reimbursement policy, help me",check_refund_policy,0
I acn't chat with an assistant,contact_human_agent,0
i have to inform of errorfs with a signup,registration_problems,0
want help to change several items of purchase {{Order Number}},change_order,1
i dont know how i can download the invoice from {{Person Name}},get_invoice,0
"I have to submit the new delivery address, how can I do it?",set_up_shipping_address,1
i try to order somethnig,place_order,1
is there an address to send feedback for ur products,review,0
I want assistance to see what shipping options are available,delivery_options,0
"I want to submit a delivery address, I need assistance",set_up_shipping_address,1
i dont know what to do to talk with customre assistance,contact_customer_service,0
I need to change some articles of order {{Order Number}},change_order,1
help to check what hours i can contact customer assistance,contact_customer_service,0
I do not know what I need to do to speak to a live agent,contact_human_agent,0
create {{Account Category}} accountfor wife,create_account,1
I'd like to soeak with customer assistance could uhelp me,contact_customer_service,0
"I have got to see the status of my rebate, I need assistance",track_refund,0
how can I see what hours I can reach customer service?,contact_customer_service,0
ETA of order {{Order Number}},track_order,0
I need assistance changing to the premium account,switch_account,1
I need help to list the accepted payment options,check_payment_methods,0
how can i contact a live agent,contact_human_agent,0
need help to check what hours customer service available is,contact_customer_service,0
want help to use the {{Account Type}} account,switch_account,1
help to see when will my package arrive,delivery_period,0
update data on {{Account Type}} account,edit_account,1
updating standard account,edit_account,1
"I need to speak to customer support, can you help me?",contact_customer_service,0
show me how long it takes for the article to arrive,delivery_period,0
I have to check what hours I can reach customer support,contact_customer_service,0
"I have entered a wrong delivery address, help me changing it",change_shipping_address,1
I don't know how to make a claim,complaint,0
i want assistance switchnig to the {{Account Category}} account,switch_account,1
I need to set my new delivery addrwss up,set_up_shipping_address,1
want assistance cancelling purchase {{Order Number}},cancel_order,1
"I want to enter another delivery address, can you help me?",set_up_shipping_address,1
help seeing the allowed payment modalities,check_payment_methods,0
i do not know how to download the bills from {{Person Name}},get_invoice,0
i need assistance to update purchase {{Order Number}},change_order,1
would it be possible to get my invoices from {{Person Name}}?,get_invoice,0
help me to see what delivery options i have,delivery_options,0
swap an item of order {{Order Number}},change_order,1
is it possible to check how soon can I expect the item?,delivery_period,0
assistance to see the ETA of purchase {{Order Number}},track_order,0
i dont know what i have to do to see the rebate status,track_refund,0
what do i have to do to see the available payment modalities,check_payment_methods,0
I need assistance to correct my delivery address,change_shipping_address,1
"I need to leave a comment about your services, help me",review,0
i expect a compensation of {{Refund Amount}} dollars was it processed,track_refund,0
i want help canceling order {{Order Number}},cancel_order,1
i cannot locate order {{Order Number}},track_order,0
I don't know what to do to locate order {{Order Number}},track_order,0
need assistance to see the eta of purcase {{Order Number}},track_order,0
need help recovering the pin of my profile,recover_password,1
how do I check the termination charge?,check_cancellation_fee,0
show me order {{Order Number}} current status,track_order,0
adding article to order {{Order Number}},change_order,1
there is a trouble correcting my delivery adxdress,change_shipping_address,1
help me see in what cases can I ask to be reimbursed,check_refund_policy,0
what do i have to do to submit my shipping  address,set_up_shipping_address,1
i do not know how i can set up my new deilvery address,set_up_shipping_address,1
I'm calling to lodge a compaint,complaint,0
where do I file a reclamation?,complaint,0
"I need to speak with fucking customer assistance, help me",contact_customer_service,0
i dont know what i need to do to cancel a premium accounnt,delete_account,1
shipmetns to {{Delivery City}},delivery_options,0
talk to assistant,contact_human_agent,0
need assistance resetting my account pin code,recover_password,1
could i modify oredr {{Order Number}},change_order,1
what do I need to do to notify of an error with a signup?,registration_problems,0
modifying data on {{Account Type}} account,edit_account,1
where to notify of problems with sign-up?,registration_problems,0
want assistance to make a reclamation against ur business,complaint,0
I want help to see how soon can I expect my product,delivery_period,0
i try to see if there are any updates on my refund,track_refund,0
send me bills from {{Person Name}},get_invoice,0
assistance to see what hours i can contact customersupport,contact_customer_service,0
I call to check when will my product arrive,delivery_period,0
can you help me checking the early exit fee?,check_cancellation_fee,0
i need information about the termination of a {{Account Type}} account,delete_account,1
i need help with canceling order {{Order Number}},cancel_order,1
do you have a way to leave a review?,review,0
I would like to add something to purchase {{Order Number}},change_order,1
where to create a {{Account Category}} account for my daughter?,create_account,1
can I place an ordewr from {{Delivery Country}}?,delivery_options,0
i dont know how i can notify of an error with online payment,payment_issue,1
how can i get information about my pass reset,recover_password,1
"I need to use the gold profile, how can I do it?",switch_account,1
want assistance modifying my address,change_shipping_address,1
"I need to set my shipping address up, how do I do it?",set_up_shipping_address,1
i expect a reimbursement of {{Currency Symbol}}{{Refund Amount}},track_refund,0
i dont know what i need to do to call customer assistance,contact_customer_service,0
new {{Account Category}} account for wife,create_account,1
i have got to see how soon can i expect my delivery,delivery_period,0
I have to check at what time I can call customer service,contact_customer_service,0
help me making a reclamation,complaint,0
"I need to submit another delivery address , how to do it?",set_up_shipping_address,1
"I have to list the payment modalities, I need assistance",check_payment_methods,0
modifying ingormation on {{Account Type}} account,edit_account,1
i want help demanding reimbursements of my money,get_refund,1
I have a problem with the removal of a {{Account Category}} account,delete_account,1
help me tracking order {{Order Number}},track_order,0
updating freemium accojnt,edit_account,1
i want assistance checking the available payment options,check_payment_methods,0
I need help to reset the pwd of my user account,recover_password,1
"I have got to speak with customer support, can you help me?",contact_customer_service,0
"I paid {{Currency Symbol}}{{Refund Amount}} for this item, I try to receive a rebate",get_refund,1
create {{Account Type}} cacount,create_account,1
i expect a compensation of1200 dollars has it been processed,track_refund,0
I want help to check your accepted payment options,check_payment_methods,0
do uship to {{Delivery City}},delivery_options,0
where to lodge a customer reclamation?,complaint,0
change  order {{Order Number}},change_order,1
I need help to leave feedback,review,0
i have to see ur refund policy will ya herlp me,check_refund_policy,0
assistance seeing what shipment methods you offer,delivery_options,0
could you help me to acquire something?,place_order,1
how to make an reclamation against your company?,complaint,0
I want to call damn customer assistance,contact_customer_service,0
submit secondary shipping address,set_up_shipping_address,1
add an item to order {{Order Number}},change_order,1
find information about modifying my address,change_shipping_address,1
can you help me to see the withdrawal fee?,check_cancellation_fee,0
make consumer reclamation against your organization,complaint,0
i need assistance to cancel order {{Order Number}},cancel_order,1
I do not know how I can cancel order {{Order Number}},cancel_order,1
what do i have to do to sign up to the newsletter,newsletter_subscription,0
I do not knowhow to receive compensations of my money,get_refund,1
help me see your allowed payment options,check_payment_methods,0
can ya help me to see the early termination fees,check_cancellation_fee,0
assistance checking the restitution current status,track_refund,0
report issue with registration,registration_problems,0
how to see if there are any updates on the refund?,track_refund,0
I want help to reset the password of my user,recover_password,1
where could I send feedback for your services?,review,0
"I cannot pay, where canI report problems with payment?",payment_issue,1
how do i obtain a reimbursement of money,get_refund,1
is it possible to modify the shipping address,change_shipping_address,1
assistance to check youe money back guarantee,check_refund_policy,0
how can I write a comment about a service?,review,0
need assistance modifying theshipping address,change_shipping_address,1
I want help to report issues with online payment,payment_issue,1
help me to lodge a complaint against your business,complaint,0
I cannot check the current status of the rebate,track_refund,0
ohw do I check how soon can I expect the item?,delivery_period,0
I want assistance contacting an assistant,contact_human_agent,0
how couldi see how long it takes for my package to arrive,delivery_period,0
can you help me downloading invoice #12588?,get_invoice,0
I need assistance seeing your available payment methods,check_payment_methods,0
need to check in what cases can i request to be refunded,check_refund_policy,0
help me use the {{Account Type}} profile,switch_account,1
is it possible to set a different shipping address up?,set_up_shipping_address,1
open freemium account,create_account,1
want help to check the fucking TEA of the order {{Order Number}},track_order,0
help me talk with an agent,contact_human_agent,0
I don't know how I can submit some feedback about a product,review,0
"I have got to subscribe to the newsletter, how to do it?",newsletter_subscription,0
i try to leave feedback about a srrvice,review,0
I cannot see the status of my restitution,track_refund,0
help me checking in which cases can i request refunds,check_refund_policy,0
can you help me to see the damn ETA of order {{Order Number}}?,track_order,0
I want assistance to make a consumer claim,complaint,0
creating gold account,create_account,1
I need assistance notifying of a problem with online payment,payment_issue,1
mail me the bills from {{Person Name}},get_invoice,0
where can I report a problem with online payments?,payment_issue,1
i call to lodge a customer complaint against ur organization,complaint,0
"I am not happy with your work, help to file a reclamation",complaint,0
I'm waiting for an refund of {{Currency Symbol}}{{Refund Amount}},track_refund,0
i have to change the info on my user account i need help,edit_account,1
i try to leave an opinion for a service,review,0
I don't know how to close my {{Account Type}} account,delete_account,1
i want assistance to obtain rebates,get_refund,1
would it be possible to notify of sign-up issues?,registration_problems,0
need assistance to inform of an issue with signup,registration_problems,0
problems with cancelling order {{Order Number}},cancel_order,1
what do i need to do to check the payment methods,check_payment_methods,0
contcat an agent,contact_human_agent,0
assistance to see the ETA of order {{Order Number}},track_order,0
i want help to see the termination charges,check_cancellation_fee,0
can you help me open a freemium account?,create_account,1
I am trying to retrieve the access key of my profile,recover_password,1
send me invoice from {{Person Name}},get_invoice,0
can I inform of an error with a sign-up?,registration_problems,0
I'm waiting for a damn refund of {{Currency Symbol}}{{Refund Amount}},track_refund,0
where to check the cancellation charge?,check_cancellation_fee,0
I'm trying to send my feedback for ur company,review,0
need help with canceling purchase {{Order Number}},cancel_order,1
y i cannot enter my secondary shipping address valid,set_up_shipping_address,1
uhave a free of charge number to talk with customer support,contact_customer_service,0
i dont know what i have to do to create a freemium account,create_account,1
i do not know how to download the bill #37777,get_invoice,0
notifying of errors creating user,registration_problems,0
where can I unsubscribe to your company newsletter?,newsletter_subscription,0
is it possible to place an order from {{Delivery City}},delivery_options,0
is it possible to notify of troubles with online payment ?,payment_issue,1
help me reporting problems with online payment,payment_issue,1
I call to check how long it takes for my parcel to  arrive,delivery_period,0
opdn standard account,create_account,1
howcan i receive a reimbursement,get_refund,1
help me to check the early exit charge,check_cancellation_fee,0
can ya help me see what payment methods are accepted,check_payment_methods,0
uhave an address to submit an opinion about a product,review,0
I do not know what I have to do ot talk to somebody,contact_human_agent,0
help to notify of an error with bloody registrations,registration_problems,0
how do i purchase an item,place_order,1
can you help me lodge a complaint against your organization?,complaint,0
want assistance checking your reimbursement plicy,check_refund_policy,0
"I would like to acquire something, how to do it?",place_order,1
updating order {{Order Number}},change_order,1
add some goddamn articles to order {{Order Number}},change_order,1
where do i check ur goddamn money bafk guarantee,check_refund_policy,0
I want assistance using the standard account,switch_account,1
can i notify of an error with registrations,registration_problems,0
I do not kinow how to contact a person,contact_human_agent,0
how can I reset my user profile password?,recover_password,1
can uhelp me to speak with a person,contact_human_agent,0
i do not know how to enter the new shippin address,set_up_shipping_address,1
i need helo checking ur allowed payment methods,check_payment_methods,0
I am looking for information about correcting the address,change_shipping_address,1
i have to make a claim against ur business,complaint,0
I need help seeing the cancellation fee,check_cancellation_fee,0
i do not know what i need to do to talk with a human agent,contact_human_agent,0
can you help me adding an itm to order {{Order Number}}?,change_order,1
help me acquire some products,place_order,1
find information about the delivery period,delivery_period,0
i have to check ur money back guarantee help me,check_refund_policy,0
do you have a method to leave an opinion for your services?,review,0
I'm trying to check if there are any updates on the rebate,track_refund,0
"I have to edit my account, could I get some help?",edit_account,1
I want assistance to check your allowed payment modalities,check_payment_methods,0
help me signing up to your corporate newsletter,newsletter_subscription,0
can I see the shipping options?,delivery_options,0
what do i need to do to see the termination fee,check_cancellation_fee,0
updating information on premium account,edit_account,1
get invoices from {{Person Name}},get_invoice,0
I try to see how soon can I expect my fucking package,delivery_period,0
how to check the shipping options?,delivery_options,0
i have a questio about creating gold accounts,create_account,1
could you help me solve troubles with payments?,payment_issue,1
would it be possible to close my standard account ?,delete_account,1
help me see in wht cases can I request reimbursements,check_refund_policy,0
I don't know what to do to close a pro accoount,delete_account,1
what do i need to do to set up a different shipping address,set_up_shipping_address,1
help me to change to the {{Account Category}} account,switch_account,1
I try to check your damn money back guarantee,check_refund_policy,0
assistance to demand reimbursements,get_refund,1
is there an e-mail to leave feedback about your products?,review,0
another {{Account Type}} account for father,create_account,1
could you help me speaking to a live agent?,contact_human_agent,0
where do I check the accepted payment methods?,check_payment_methods,0
assistance to restore my damn profile access key,recover_password,1
clsoe pro account,delete_account,1
I want to check the withdeawal charges,check_cancellation_fee,0
do you have an e-mail to send a comment for your company?,review,0
where do i check how long it takes for my article to arrive,delivery_period,0
how do I retrieve the access key of my user account?,recover_password,1
i have to add some items to purchase {{Order Number}} help me,change_order,1
is there a section to leave a comment for a product?,review,0
i have to check the termination fees,check_cancellation_fee,0
canceling {{Account Type}} account,delete_account,1
"I need to earn a few of your article, how do I do it?",place_order,1
I cannot receive your corporate newsletter,newsletter_subscription,0
can I report an issue with signup?,registration_problems,0
I want to see your  refund policy,check_refund_policy,0
how can i find information about my newsletter subscription,newsletter_subscription,0
need assistance to get the bill from {{Person Name}},get_invoice,0
tell me about the subscription to the corporate newsletter,newsletter_subscription,0
how to see the early exit charge?,check_cancellation_fee,0
"the shipping address changed, how can I correct it?",change_shipping_address,1
I don't know what I need to do to download the bill #37777,get_invoice,0
can I see your available payment methods?,check_payment_methods,0
"you are not helpful, I need help to chat with an agent",contact_human_agent,0
"I have to see the methods for shipping, I need help",delivery_options,0
what shipping methods do I have?,delivery_options,0
I do not know how to acquire several items,place_order,1
wanna file a consumer claim againstur company,complaint,0
need help setting another shipping address up,set_up_shipping_address,1
I try to know if there is anything new on my compensation,track_refund,0
need help to check the eta  of purchase {{Order Number}},track_order,0
creating new {{Account Category}} account for daughter,create_account,1
create new platinum account for daughter,create_account,1
"I have to set my new delivery address up, I need assistance",set_up_shipping_address,1
where can i set up another shipping address,set_up_shipping_address,1
i do not know how to subscribe to the newsletter,newsletter_subscription,0
I do not know what I need to do to acquire several products,place_order,1
I want help to obtain a reimbursement,get_refund,1
can uhelp me to use the {{Account Category}} profile,switch_account,1
make consumer reclamation against your business,complaint,0
I have to check what hours I cann reach customer assistance,contact_customer_service,0
I do not know how to get my invoices from {{Person Name}},get_invoice,0
get bill from {{Person Name}},get_invoice,0
is it possible to retrieve the pass of my user profile?,recover_password,1
i  dont know how to switch to the {{Account Category}} account,switch_account,1
send me bull from {{Person Name}},get_invoice,0
how do I update order {{Order Number}}?,change_order,1
what do Ihave to do to download my invoice #85632?,get_invoice,0
need assistance notifying of a signup issue,registration_problems,0
i have to se ur available payment methods could ya help me,check_payment_methods,0
filing customer complaint against your company,complaint,0
i want  information about changing the address,change_shipping_address,1
help to swap something of order {{Order Number}},change_order,1
i have got to buy a product can i get some help,place_order,1
where do i see at what time i can reach customer support,contact_customer_service,0
want help to correct the damn info included on my profile,edit_account,1
where do i ask for a refund,get_refund,1
how can i see order {{Order Number}} status,track_order,0
"I need to submit a shipping address, can I get some help?",set_up_shipping_address,1
help me reset my user profile password,recover_password,1
where to check the accepted payment options?,check_payment_methods,0
cance order {{Order Number}},cancel_order,1
is it possible to contact an operator,contact_human_agent,0
I do not know what I need to do to change to the pro account,switch_account,1
do you have a method to send an opinion for a product?,review,0
help me submitting some feedback about ur company,review,0
do ya deoiver to {{Delivery City}},delivery_options,0
how do i see the termination penalty,check_cancellation_fee,0
assistance to dowmload the invoice from {{Person Name}},get_invoice,0
contacting live agent,contact_human_agent,0
I have troubles trying to change the address,change_shipping_address,1
i dont know how i can switch to the {{Account Type}} acount,switch_account,1
I do not know how to notify of issues with a signup,registration_problems,0
can i see tye eta of purchase {{Order Number}},track_order,0
can you help me restore my fucking profile password?,recover_password,1
I do not know what to do to download the bill #85632,get_invoice,0
I do not know how I can send my feedback about your company,review,0
I would like to check if there are any news on the refund,track_refund,0
there are issues trying to edit the shipping address,change_shipping_address,1
"my goddamn delivery address changed, how do I correct it?",change_shipping_address,1
I have to create a premium account for my fiance,create_account,1
what do i have to do to speak with  somebody,contact_human_agent,0
help me to cancel purchase {{Order Number}},cancel_order,1
close standard account,delete_account,1
I expect an compensation of {{Refund Amount}} dollars,track_refund,0
"my experience with you was awful, lodge a bloody claim",complaint,0
where do i switch to the pro account,switch_account,1
i have an error with my sign-up,registration_problems,0
I need assistance subscribing to the corporate newsletter,newsletter_subscription,0
want assistance talking to an operator,contact_human_agent,0
help me report problems with online payment,payment_issue,1
see your payment modalities,check_payment_methods,0
assistance sending some efedback about a product,review,0
how can i submit some feedback forur services,review,0
can I get my invoice from {{Person Name}}?,get_invoice,0
create standard accountfor wife,create_account,1
problems with canceling purchase {{Order Number}},cancel_order,1
assistance canceling purchase {{Order Number}},cancel_order,1
there are errors trying to correct my address,change_shipping_address,1
how can i see if there are any news on my rebate,track_refund,0
i do not know what i need to do to delete a {{Account Category}} acclunt,delete_account,1
i have problems with the cancellation of a {{Account Type}} account,delete_account,1
I want help canceling thecompany newsletter subscription,newsletter_subscription,0
I don't know how I can get a refund of money,get_refund,1
I need help checking the ETA of order {{Order Number}},track_order,0
issues creating account,registration_problems,0
can you help me recover my user profile password?,recover_password,1
help checking how long it takes for the shipment to arrive,delivery_period,0
modifu details on {{Account Category}} account,edit_account,1
I call to check how sono can I expect my order,delivery_period,0
problems with the deletion of my {{Account Type}} accoun,delete_account,1
i have got to obtain a reimbursement of my money,get_refund,1
I want help to modify purchase {{Order Number}},change_order,1
"I have got to edit my account, how to do it?",edit_account,1
I don't know what to do to see the cancellation fee,check_cancellation_fee,0
is it possible to see the witdrawal penalties,check_cancellation_fee,0
check the current status of my compensation,track_refund,0
problem submitting the shipping address,set_up_shipping_address,1
wanna use th gold account how can i do it,switch_account,1
"I want to restore my profile PIN code, I need help",recover_password,1
